121	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	4	3	4	4	4	3	3	4	5	5	5	3	5	5	4	5	4	5	2	3	1	4	5	5	2	2	3	3	3				mejorar ventilacion, mejorar pasar el monoxido de los equipos
122	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	2	1	1	2	3	2	2	3	5	5	3	3	3	2	1	2	3	3	2	2	1	2	1	2	2	1	1	4	4				
123	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	4	3	5	4	4	4	3	3	5	4	5	1	4	4	5	4	3	4	4	4	3	3	5	4	2	2	4	3	3				Se requiere supervisión constante en el área de linea amarilla
124	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	3	4	2	2	3	1	1	2	4	4	4	4	4	4	3	3	2	3	4	3	1	4	2	3	3	3	3	3	3				Se requiere una reestruccturación en linea amarilla de personal operativo mas comunicación
125	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	5	2	2	2	2	3	2	3	5	4	5	3	2	2	2	2	2	4	2	2	2	2	4	3	3	2	2	3	3				
126	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								4	4	3	4	3	3	3	4	3	4	3	4	4	4	4	3	2	3	4	3	4	3	3	4	4	3	3	4	5	5				
127	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								5	1	1	1	1	1	1	1	1	5	1	1	1	5	5	5	1	1	1	1	5	5	1	1	5	1	1	1	5	5				
128	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	4	3	4	3	4	4	3	3	4	4	4	4	4	3	4	4	4	3	3	3	3	2	2	2	2	3	3	3	3				Las normas se deben cumplir tanto en compañia como en contrata
129	Con personal a cargo	2. Supervisores	EMPRESA CONTRATISTA MINERA	MINA	AESA								5	3	4	4	4	4	4	4	4	5	5	5	5	5	4	5	5	5	4	2	3	4	2	5	4	4	3	3	4	4				
130	Con personal a cargo	2. Supervisores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	2	2	4	4	4	4	4	5	5	5	5	4	5	4	2	4	4	4	1	3	4	2	4	4	4	2	2	5	5				
131	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	4	4	4	3	4	4	4	4	4	4	5	4	4	4	4	4	4	4	3	4	4	3	4	4	4	4	3	4	4				
132	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								4	3	4	4	4	4	4	4	5	5	4	5	4	4	4	4	4	3	4	3	3	3	3	4	3	4	3	2	3	3				
133	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	4	4	5	4	3	4	4	3	4	4	5	4	2	3	4	4	3	3	2	1	2	3	3	3	3	2	1	3	3				
134	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								4	3	5	3	4	5	4	5	5	5	4	5	3	4	4	5	4	3	4	3	4	3	4	2	3	3	4	4	3	3				
135	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								4	3	4	4	4	3	4	3	4	5	3	4	3	4	4	4	4	4	3	3	3	3	4	3	4	3	3	4	4	4				
136	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								4	3	3	3	3	3	3	2	3	3	3	3	3	4	3	3	3	4	3	5	3	3	3	3	1	3	2	3	3	3				
137	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								5	5	4	4	4	3	3	3	3	5	5	5	5	5	5	5	5	5	5	4	4	4	5	5	5	5	5	5	5	5				
138	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								4	4	5	4	4	4	4	5	5	5	5	5	4	5	4	4	4	4	4	4	4	4	4	5	4	4	4	3	4	4				
139	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5				
140	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								5	4	5	5	5	5	5	5	5	5	5	5	4	4	5	5	5	5	5	5	4	5	5	4	5	4	5	5	5	5				
141	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5				
142	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								5	5	5	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5				
143	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	3	5	4	4	5	5	5	5				
144	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								4	3	3	4	4	4	3	4	4	5	4	5	5	4	4	5	4	4	3	3	3	4	4	4	3	3	3	3	3	3				
145	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	3	2	4	3	2	2	3	2	4	4	5	1	2	3	3	4	3	4	2	1	2	1	3	2	2	2	3	4	4				
146	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	2	2	3	3	3	3	3	3	5	3	3	3	3	3	3	3	3	1	3	1	3	3	3	3	3	3	4	4				Mejorar las propuestas de bienestar delos rrabajadores
147	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	2	4	3	4	4	3	4	3	4	3	5	4	4	4	4	4	4	2	3	3	3	3	4	3	3	3	2	4	4				
148	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	3	2	2	2	2	3	2	3	3	4	3	3	2	3	3	3	2	2	3	2	3	3	2	2	3	2	4	4				
149	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								4	2	2	3	2	2	2	1	2	4	3	5	4	5	4	5	3	3	2	4	2	4	4	4	2	3	3	3	1	1				
150	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	1	5	2	2	3	4	4	4	3	4	2	2	5	5	3	3	3	4	4	4	2	2	3	2	3	3	3	4	4				
151	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	3	5	5	4	4	4	4	5	5	5	5	3	3	4	4	4	4	5	4	4	5	5	5	5	5	5	5	5	5				
152	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	4	4	4	4	4	4	4	4	5	5	5	5	4	4	5	3	3	3	3	4	3	4	4	4	3	3	3	5	5				
153	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	3	4	4	4	4	4	4	3	3	3	5	3	3	4	3	3	3	4	2	3	3	3	4	3	3	3	3	4	4				
154	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	3	4	4	4	3	3	4	4	5	5	5	4	3	3	4	5	4	4	3	4	3	3	4	4	2	3	2	4	4				
155	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	3	2	2	2	2	2	4	2	3	5	5	5	2	2	4	5	4	5	4	3	3	3	3	3	4	2	2	5	5				
156	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	3	4	3	4	4	4	4	3	4	5	5	5	4	4	4	4	4	4	3	4	2	4	3	3	4	3	4	5	5				
157	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	4	3	3	4	4	3	4	4	5	4	5	4	4	4	4	4	4	3	3	2	3	3	4	4	4	4	3	3	3				
158	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	2	2	3	3	3	2	3	5	5	5	3	2	3	2	3	3	4	4	3	3	4	3	3	3	3	3	5	5				
159	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								4	3	3	4	3	2	3	4	3	4	5	5	4	4	4	3	3	2	3	4	3	3	4	2	3	4	3	2	5	5				
160	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	3	2	3	3	2	3	3	2	4	4	5	4	5	4	4	5	4	4	3	4	4	4	4	3	3	3	2	4	4				
161	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								4	4	4	3	4	3	3	4	5	5	5	5	5	5	4	4	4	4	4	5	5	5	4	4	5	5	4	4	4	4				
162	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	1	3	1	1	1	2	2	1	2	3	5	1	2	3	1	2	2	3	1	2	2	1	4	3	3	2	1	4	4				
163	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	3	2	1	2	3	2	3	3	2	4	5	4	4	4	3	3	3	3	2	1	3	2	5	3	1	3	1	3	3				
164	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	3	2	3	3	3	3	3	4	4	5	3	4	3	3	3	3	4	3	3	3	3	3	3	3	3	3	4	4				Que los supervisores lleven curso de liderazgo y psicologia laboral
165	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	2	4	4	4	4	3	3	3	5	5	5	4	5	4	4	4	4	4	3	3	4	3	5	4	4	3	3	5	5				
166	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								4	5	4	5	4	5	5	4	4	5	5	5	5	5	4	5	5	5	5	5	5	4	4	5	5	5	4	5	5	5				
167	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	4	2	2	2	2	2	2	5	5	5	5	4	3	2	2	3	2	2	1	2	3	4	2	3	1	2	5	5				El peligro esta en todos lados es importante la informacion y experiencia
168	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	5	4	5	5	5	5	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	5	5				En una auditoria deberia ser todo transparente no ocultar condiciones de trabajo
169	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								4	3	4	4	4	5	4	4	3	5	4	4	4	4	4	4	5	4	4	4	4	3	4	4	5	4	4	5	5	5				Hacer seguimiento estricto a los supervisores que cumplan los procedimientos
170	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	4	3	4	4	4	3	3	4	5	5	5	4	5	5	5	5	4	5	1	3	1	4	5	5	2	2	3	3	3				Por mi parte solicito mas visitas del área de seguridad al area linea amarilla
171	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	4	5	5	5	4	5	5	5	5	5	4	5	5	5	5	5	4	3	3	4	2	5	2	5	3	2	5	5				
172	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	3	3	3	2	2	3	3	2	4	4	5	3	3	3	3	3	3	4	3	3	4	2	4	4	4	3	3	4	4				
173	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	3	3	3	3	3	2	3	3	4	5	5	4	4	4	3	3	3	4	3	3	3	2	3	2	3	2	2	5	5				
174	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								1	1	3	4	1	1	1	3	1	4	5	5	5	2	2	2	2	3	4	3	2	2	1	1	2	2	3	2	2	2				
175	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	3	3	3	2	4	3	4	3	4	3	4	3	4	3	3	3	3	4	3	4	3	4	3	4	3	3	4	3	3				
176	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	2	3	3	3	3	3	3	3	2	3	5	4	3	3	3	3	2	2	2	3	3	3	3	3	3	3	3	3	3				
177	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	2	3	3	3	4	4	4	4	4	4	3	3	3	4	4	3	3	4	4	4	4	4	4	3	4	3	4	3	3				
178	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	2	3	2	2	2	3	2	3	3	5	3	3	3	3	3	3	2	3	2	3	2	3	3	3	2	3	2	2				mas compromiso en seguridad
179	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	3	2	2	3	2	3	2	2	2	2	2	2	3	3	2	2	2	3	2	3	2	2	2	2	2	3	2	5	5				
180	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	3	3	3	3	3	1	2	4	4	3	3	3	3	3	3	3	4	1	3	2	1	3	2	2	3	3	5	5				
181	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	3	2	3	3	3	3	2	2	3	3	3	4	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3				
182	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	1	1	2	1	2	2	2	2	3	2	3	5	2	2	2	1	2	2	3	2	1	1	3	1	2	1	1	1				
183	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								1	1	1	1	1	1	1	1	1	1	5	5	5	4	4	4	2	2	2	2	2	2	2	1	1	1	2	2	5	5				
184	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								1	3	3	2	3	2	2	2	2	3	2	3	4	4	3	3	1	2	2	3	3	3	3	2	2	2	2	3	3	3				
185	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	2	3	3	3	3	2	2				
186	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	3	2	2	3	2	2	3	4	5	5	5	4	3	3	2	5	1	3	2	3	2	2	3	4	2	3	1	5	5				
187	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	4	5	4	4	4	3	3	4	5	5	5	4	4	5	4	4	4	3	3	4	3	2	4	3	3	4	4	5	5				
188	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	2	2	3	3	3	2	3	3	3	4	5	4	4	4	3	4	3	4	3	4	4	3	3	3	4	3	2	4	4				
189	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	3	2	1	2	2	3	4	2	2	5	1	3	2	3	2	1	3	1	2	3	2	3	2	3	2	2	5	5				
190	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	3	2	2	2	1	1	2	4	4	4	4	3	2	2	2	3	3	2	2	3	2	3	2	3	3	2	2	2				Mejorar en capacitación
191	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								1	2	1	2	2	1	1	1	2	2	2	2	2	2	1	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5				
192	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	3	4	4	2	3	3	3	3	5	3	5	5	4	4	5	3	4	4	3	3	3	4	4	4	4	4	4	5	5				
193	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	4	5	4	4	4	4	4	5	5	5	5	4	5	5	2	4	2	3	4	4	2	5	4	4	4	4	4	5	5				Siempre evaluamos los riesgos
194	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	1	3	3	4	4	3	3	2	5	5	5	5	4	3	3	3	2	3	3	3	3	1	2	2	3	2	3	5	5				
195	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								4	4	3	4	4	4	3	4	3	5	5	5	5	5	5	4	5	4	5	4	4	4	3	4	5	5	4	4	5	5				
196	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	1	1	1	2	3	5	5	5	3	3	5	5	5	5	4	5	5	3	3	3	3	3	3	3	3	3	3	3	3				
197	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	3	4	3	3	2	2	3	2	5	5	5	2	5	3	2	3	2	4	2	3	2	3	4	4	3	3	3	4	4				
198	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								5	3	2	2	2	3	3	3	1	5	5	5	4	5	4	2	3	4	3	1	4	4	1	3	2	3	3	2	4	4				
199	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	3	4	3	2	3	2	3	2	4	4	5	5	4	4	4	4	3	4	3	2	2	3	3	3	4	3	4	5	5				
200	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	3	3	5	4	5	4	5	3	5	5	3	5	5	4	5	5	5	4	5	5	4	5	2	2	2	2	2	5	5				Capacitaciones
201	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	2	2	3	2	2	4	4	5	5	5	3	2	2	2	4	2	2	3	2	2	2	2	2	2	2	2	5	5				
202	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2		2	2	2	2		2	2				
203	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	3	3				
204	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								4	3	4	4	4	4	4	4	4	5	5	5	4	4	4	4	4	4	5	4	4	4	3	3	4	4	4	4	5	5				
205	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								5	5	5	5	5	4	4	4	5	5	5	5	4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5				
206	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	4	3	4	4	5	4	4	4	1	5	5	4	5	5	5	5	4	5	4	2	5	5	5	5	5	4	5	5	5				
207	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	2	3	3	2	2	2	2	4	5	5	5	5	5	3	2	2	2	2	3	2	2	2	2	2	3	2	5	5				
208	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	2	3	3	2	2	2	2	4	5	5	5	5	5	3	2	2	2	2	2	2	3	2	2	2	3	2	2	2				
209	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	3	3	3	3	3	3	3	3	3	3	5	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3				
210	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								1	2	3	3	2	2	2	3	4	3	2	3	2	4	4	4	4	3	2	1	2	2	4	3	4	4	4	3	3	3				
211	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	3	2	3	3	2	2	3	4	4	5	3	5	5	2	4	3	3	1	4	3	2	3	2	2	4	3	3	3				
212	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	4	4	4	4	4	3	4	4	5	4	5	3	4	3	3	4	2	3	3	2	3	4	4	3	4	3	3	5	5				
213	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	2	2	2	2	2	2	2	2	5	5	5	2	2	2	2	2	2	2	1	2	2	2	3	2	2	2	2	5	5				
214	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5				
215	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								3	3	3	4	3	3	4	4	4	5	5	5	4	4	3	4	4	3	4	3	3	3	3	4	3	3	3	3	4	4				
216	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								2	1	2	3	2	3	3	5	3	5	5	5	5	5	5	2	2	3	4	1	2	1	1	5	5	1	1	1	2	2				
217	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								4	4	4	5	2	3	3	3	4	5	2	5	5	4	4	2	2	2	4	1	2	3	1	2	2	1	1	1	1	1				
218	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MINA	AESA								1	1	4	2	4	4	2	3	3	5	5	5	3	5	5	5	5	3	5	5	5	3	1	5	1	2	2	3	5	5				
219	Sin personal a cargo	4. Operadores	TITULAR MINERO	SSOMA	RAURA								4	4	5	4	4	4	5	5	4	4	4	5	5	5	5	5	4	5	5	5	4	5	5	5	5	5	5	5	4	4				Los productos de limpieza que tenemos almacenados y estan al alcance de los niños, ello puede generar quiza una intoxicación, por ello como control estamos optando guardar por precintos de seguridad o buscar un lugar mas adecuado
220	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	SSOMA	EESAC								4	4	3	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	4	4	5	4	4	5	5	5	5	4	4	4				La seguridad es un compromiso con coraje en el cual todos debemos involucrarnos
221	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	SSOMA	EESAC								3	3	3	4	3	3	3	4	2	4	4	5	2	5	4	5	3	3	3	3	4	4	3	3	2	2	2	2	5	5				Involucrar a todos los miembros incluyendo a los mas pequeños para que puedan aprender y colaborar en la prevención en casa
222	Con personal a cargo	2. Supervisores	TITULAR MINERO	SSOMA	RAURA								4	5	4	4	5	5	4	4	5	5	5	5	5	5	4	4	5	5	4	3	4	4	4	4	4	4	5	4	5	5				
223	Sin personal a cargo	4. Operadores	TITULAR MINERO	SSOMA	RAURA								2	3	2	2	2	2	2	3	2	4	5	5	3	3	2	3	3	3	4	3	3	2	2	3	4	4	3	2	2	2				En casa si dando soluciones comunes  pero lo mas complicado con tecnicos
224	Sin personal a cargo	4. Operadores	TITULAR MINERO	MINA	RAURA								4	3	3	4	4	4	4	4	4	5	5	5	3	3	3	4	4	4	4	4	5	4	3	4	4	4	4	4	3	3				Bajar corriendo las escaleras una vez identificado el riesgo evitarlo
225	Con personal a cargo	2. Supervisores	TITULAR MINERO	MINA	RAURA								3	4	4	5	4	5	5	4	5	4	5	5	5	3	5	5	4	4	3	4	4	5	3	4	3	4	4	4	5	5				Siempre en casa se realizan los trabajos con seguridad
226	Con personal a cargo	2. Supervisores	EMPRESA CONTRATISTA MINERA	MANTENIMIENTO	CONFIPETROL								4	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5				Clasificación de residuos y como actuar en caso de sismos
227	Con personal a cargo	2. Supervisores	EMPRESA CONTRATISTA MINERA	MANTENIMIENTO	CONFIPETROL								3	3	4	4	3	4	3	3	4	5	4	5	4	5	4	4	4	4	4	3	4	3	3	4	4	4	4	3	4	4				En temblores tenemos rutas de evacuación
228	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MANTENIMIENTO	CONFIPETROL								4	4	4	4	4	4	3	4	4	5	4	5	4	5	4	4	4	4	4	5	4	4	5	4	4	4	4	3	3	3				
229	Con personal a cargo	2. Supervisores	EMPRESA CONTRATISTA MINERA	MANTENIMIENTO	CONFIPETROL								4	4	3	4	4	4	3	4	4	4	5	5	3	4	3	3	4	4	5	4	4	4	3	5	4	4	4	4	3	3				Manipulacion de gases y productos quimicos
230	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MANTENIMIENTO	CONFIPETROL								4	4	4	5	5	5	5	4	4	5	5	5	4	5	4	4	4	5	4	4	3	4	4	3	3	4	4	3	4	4				
231	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MANTENIMIENTO	CONFIPETROL								3	4	4	4	4	3	3	4	4	4	5	5	4	5	5	5	4	4	4	4	4	5	5	5	5	5	4	5	5	5				
232	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MANTENIMIENTO	CONFIPETROL								4	4	4	4	5	4	4	4	4	5	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4				Se vigila cuando los pequeños hacen uso de un artefacto
233	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MANTENIMIENTO	CONFIPETROL								4	4	5	4	4	4	4	4	4	5	4	5	4	4	4	4	4	3	4	4	4	4	4	3	3	4	4	3	3	3				
234	Sin personal a cargo	2. Asistentes	EMPRESA CONTRATISTA MINERA	MANTENIMIENTO	CONFIPETROL								4	5	4	4	4	5	5	5	5	5	5	4	5	5	4	4	5	4	4	5	4	5	5	5	4	5	4	5	5	5				
235	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MANTENIMIENTO	CONFIPETROL								4	4	3	4	4	4	4	4	3	5	4	5	5	5	5	5	4	4	4	4	5	4	4	4	4	5	4	5	5	5				
236	Sin personal a cargo	1. Ingenieros	EMPRESA CONTRATISTA MINERA	MANTENIMIENTO	CONFIPETROL								4	5	4	4	4	4	4	4	4	4	5	5	5	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4				
237	Con personal a cargo	1. Superintendentes	EMPRESA CONTRATISTA MINERA	MANTENIMIENTO	CONFIPETROL								5	4	3	5	5	5	4	4	5	5	5	5	5	5	4	5	5	5	5	4	5	5	5	5	5	5	5	4	5	5				Instalción de camaras de seguridad
238	Sin personal a cargo	1. Ingenieros	EMPRESA CONTRATISTA MINERA	MANTENIMIENTO	CONFIPETROL								4	4	3	4	5	3	4	4	4	3	4	5	5	5	5	5	3	4	4	4	4	2	1	2	4	3	3	3	4	4				Lo prendido lo aplico en mi hogar
239	Sin personal a cargo	4. Operadores	EMPRESA CONTRATISTA MINERA	MANTENIMIENTO	CONFIPETROL								4	4	4	3	4	3	4	4	3	3	3	5	4	4	3	3	3	3	4	2	3	3	2	4	3	4	3	3	5	5				
240	Con personal a cargo	1. Superintendentes	TITULAR MINERO	MANTENIMIENTO	RAURA								5	5	5	5	5	5		5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5				
241	Con personal a cargo	2. Supervisores	TITULAR MINERO	MANTENIMIENTO	RAURA								5	5	5	5	5	5	5	5	5	4	4	4	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3				
242	Con personal a cargo	3. Jefes de Área	TITULAR MINERO	MANTENIMIENTO	RAURA								5	4	5	5	4	3	4	4	4	4	4	4	4	4	4	4	4	4	5	4	4	4	4	4	5	4	4	4	5	5				
243	Sin personal a cargo	4. Operadores	TITULAR MINERO	MANTENIMIENTO	RAURA								4	4	4	5	4	4	4	4	5	3	4	4	4	4	4	5	5	4	4	4	4	4	5	4	4	4	4	4	5	5				Mejorar le trabajo en seguridad
